High1 High2 High3 High4 Low1 Low2 Low3 Low4
218166_s_at 8.41959112848244 8.38619488560743 8.36737118989535 8.24792915836397 8.22566700380099 7.95615306755862 8.09244295174937 7.99677465457588
218167_at 11.3112375874962 11.2256978315404 11.3176663251634 11.3925454484253 11.2196270482062 11.2135977269711 11.1407918544928 11.1262853945956
218168_s_at 8.75534126040307 8.77774664266795 8.86687489988605 8.53607472006973 8.38087127871317 8.44230450862393 8.27795692499934 8.31902395298763
218169_at 8.02495516561233 8.36113384892541 8.14945887849442 8.20598390366271 8.31795136481539 8.0347667669786 8.04847583552455 7.95757028781686
218170_at 10.2539047834014 10.4469252905988 10.39622941744 10.7259909876136 10.5172668012772 10.3199861033476 10.4784926480575 10.4634522379658
218171_at 8.7784572708169 8.81973796599544 8.83459244330259 8.95427233912512 9.45622321582078 9.2485342394717 9.08199275982937 9.12816993691021
218172_s_at 9.9616935204808 10.0807211101306 10.0474599441066 10.1480780236371 10.0319425015631 9.7555400046519 9.91018165830934 9.94399034084079
218173_s_at 6.12949626911878 6.00835303992003 5.93364345670665 5.62507351597695 5.61016524734739 5.56596227021899 5.44328187375945 5.38395783733763
218174_s_at 5.25724027350069 5.68039918263215 5.75508139026917 5.07032071947877 4.7096078811878 4.71141936372374 4.33198222371852 4.30030544063354
218175_at 6.56888733277394 6.4897540135559 6.93473736233929 6.16469160538151 6.69442230143597 6.77967348849664 6.74389690106988 6.6210330779035
218176_at 8.98794949133059 8.92432691874119 8.97831942420551 9.21674023543965 9.2811500006976 9.18168962903623 9.26665063958732 9.29017673910261
218177_at 7.57516998847498 7.81471058349409 7.74779488802843 7.56903001096035 7.7888487241209 7.81776006532758 7.74879035566947 7.65604654322878
218178_s_at 9.39137868267798 9.35253323802561 9.23928620415958 9.29017314103859 9.94120730183498 9.93324901872157 10.0576410039686 9.97254514565499
218179_s_at 8.43772772258232 8.66381522291266 8.77034659013347 8.78021042047512 9.09669973303344 8.92913487044631 8.83487560940294 8.85601577309488
218180_s_at 7.97870883748729 7.94224157711712 8.01189335619638 8.97756010494949 9.07646596194367 8.86261676181965 8.79926266920543 8.8281869171647
218181_s_at 7.88650169380761 8.08190868536314 8.00020221810741 7.37255191057861 7.61506553406286 7.70885164615053 7.33442580560065 7.20812315212767
218182_s_at 6.16302892158587 6.22675793581041 6.15839493402213 5.94715122848208 6.69549063555032 6.53272531545977 6.78305738197599 6.65634116120622
218183_at 7.07808832200377 7.03516912837619 6.87343703797403 6.78886730271389 6.67579398641036 6.58977513292892 6.44284644430494 6.34971838024798
218184_at 6.5175772356526 6.60945114809748 6.46138363473382 5.83866298855429 6.35837669739231 6.33891843898857 6.33291532798782 6.2292573393691
218185_s_at 10.9324779163284 10.8219685713656 10.8234863967669 10.870213955227 10.3678431678058 10.3077523560991 10.2578709839532 10.2908918249
218186_at 6.66916375163221 6.65530712361305 6.70321358393041 10.1688246103659 11.5471624774841 11.4812993583552 11.4164398164322 11.4430453697571
218187_s_at 10.7158812984115 10.755717270348 10.749383674451 10.7809450001048 10.5573417514128 10.4238972935345 10.3130324848526 10.3509419528227
218188_s_at 10.5033213472393 10.4854241640848 10.5799693163099 10.561129668551 10.3393579352971 10.4508013042757 10.3901566698249 10.4033383470057
218189_s_at 10.7804763568788 10.8833070464093 10.8801247147939 10.7021659940542 10.7292478092158 10.7114443847281 10.5218400324526 10.5475302062004
218190_s_at 11.8754302921943 11.7810365476127 11.9047606557911 12.007785876451 11.5976369025947 11.7297002668544 11.6648007517067 11.6896984656371
218191_s_at 8.65885864020659 8.35036087244769 8.46550227205859 9.15912476719647 9.86943214675165 10.0619092622501 9.97333022166968 10.0138378861489
218192_at 8.35293322155649 8.37920983077919 8.39539757820365 7.79456640433437 8.20247322741675 8.37665127104474 8.28264437855145 8.32923934546228
218193_s_at 8.73652713177605 8.59512035871208 8.58007979134038 8.74692598528522 8.29531926864772 8.22569529363491 8.23415567298625 8.11414778338326
218194_at 11.6238190595236 11.5757373918441 11.5582728284832 11.22927951093 11.330920411699 11.3171734624053 11.2694995454002 11.3004991119114
218195_at 8.85307226211456 8.8191571204538 8.90562750617202 8.93882725267374 8.9693900825391 8.8045322497469 8.821575698241 8.87453778602436
218196_at 6.68753708039399 6.6289488172036 6.51921822219959 6.50466962742752 6.4207123528447 6.66862828632656 6.39466218503282 6.2881499791077
218197_s_at 9.63359675777511 9.74693498299315 9.66792358161682 9.22037160411524 10.1001309618558 9.97858558109885 10.0250317761549 10.0643368607238
218198_at 8.55587685058408 8.450474110759 8.57331320814529 8.69587709388541 9.04024744791437 9.12542711796337 8.96399974793671 9.01190971134429
218199_s_at 8.08790066372457 8.07390893780712 8.22711090975358 7.87604495350445 7.21119596491884 7.29032525449677 7.29289432386455 7.13608830613205
218200_s_at 10.862148484404 10.6567570504495 10.7811357858367 10.614577213201 10.9251540222221 11.0534567235851 10.896917555519 10.9242827643418
218201_at 9.56801141750536 9.5732361350031 9.60758569819819 9.53233714429081 9.66005373428592 9.67494956065999 9.48524057208812 9.51541430826617
218202_x_at 6.14962822564652 6.0349363332457 5.90213588916112 6.2099278920932 6.21606909252681 6.23110879187981 5.96203992766077 5.99422155308586
218203_at 10.7873478241038 10.5296928673867 10.6452351682912 10.6990335776795 10.3513042338501 10.4753279625713 10.3703641867734 10.4014837864107
218204_s_at 5.7647800156398 5.53971919768203 5.64822016484525 7.40459645247067 7.99273851463934 7.97661406576771 7.79442148890408 7.63354955286004
218205_s_at 9.93655573176615 9.96728208838417 9.97038719257163 10.9563245855439 11.3408497753336 11.1115150011227 11.1306512998432 11.1589059876501
218206_x_at 9.03384766057439 9.11469656344088 9.08088590426431 9.68968720950182 9.56064340668069 9.66037701108196 9.50151783641813 9.49542713757839
218207_s_at 3.58430178895182 3.92230391783569 3.66200716657536 4.31468878839529 3.63155984752485 3.69191776420729 3.86846060789934 3.85934020455065
218208_at 7.94208868252962 7.76581119580034 7.8968259810996 7.38823867228141 7.38792479188448 7.36065446314732 7.25192784186668 7.1559627519012
218209_s_at 10.1171737939618 10.2431233888978 10.0691966800328 10.4333341582295 9.92033072995123 9.80682807080323 9.7851470227626 9.83635803423266
218210_at 10.7298040510451 10.5527835361701 10.5017589916305 10.3419386908025 10.263540057877 10.4314640847606 10.3323108442508 10.3668621922101
218211_s_at 9.60424746810368 9.52935413306101 9.61657097157009 11.0118939770574 10.258789415702 10.3089669561375 10.2216163995786 10.2187637065799
218212_s_at 9.24206451237682 9.44314618042335 9.2792260559803 8.86456633644677 8.78005888223448 8.84293659134259 8.71395258399902 8.74416794958787
218213_s_at 12.3400156199635 12.2881707572598 12.3066717833678 12.4863947497717 12.3768237824214 12.5668130331253 12.391997036877 12.4161710870292
218214_at 9.19040901753022 9.11597759981419 9.14096178423828 9.28773556342066 9.0779772058956 9.10578123280313 8.97981660974124 9.01061512590499
218215_s_at 7.96916184532425 7.95052176546019 8.10158635778683 7.5418492331375 7.8549118380686 7.77727241410236 7.70455997904938 7.7113477588652
218216_x_at 9.99840588218311 9.9434297152671 9.95944363341958 9.89733809178419 9.36672110245167 9.33367758108237 9.11553497575823 9.16517686195949
218217_at 8.7557761606823 8.9262133588758 8.83274253253691 8.86919019494137 9.32472994364831 9.19525915361848 9.2385511006449 9.27762979673091
218218_at 7.09978279384314 6.95024394711435 6.97769015036971 6.62095534850922 7.16434957214663 6.92841963044324 7.08079856473515 6.93307984904356
218219_s_at 8.22937549547299 8.16847016667446 8.24865152323874 7.88492839304838 6.83994969057373 6.95354705645602 6.77382616263904 6.61810970492707
218220_at 8.99502717874556 9.06466828189777 8.95786010629266 9.24886161421453 8.6307404852386 8.6829659594714 8.69288299830512 8.73568054257645
218221_at 7.76163314111999 7.79217971225857 7.78622339862892 7.80345200512016 7.81609599123265 7.66512832398349 7.74658634496925 7.68783943804661
218222_x_at 7.82242761406386 7.77401221689749 7.60508859888171 7.90247413565253 7.81825032048545 7.90808759158727 7.89879118007301 7.80663525661608
218223_s_at 7.27634232460371 7.36631344520885 7.28638992195317 4.82844137142196 5.33133942183742 5.48257245277416 5.26506425117775 5.17782565680478
218224_at 10.7134777186491 10.6332035500309 10.7224116495049 10.3416086796722 9.78818281690423 9.61551297547043 9.53625959945679 9.56521608974211
218225_at 7.83070712494737 7.9377067190545 8.02777735905121 8.40056613530682 7.66149375201837 7.82712270420984 7.81497318481354 7.68831794883929
218226_s_at 12.0306802452389 12.0510877787675 11.9164418252774 12.407791332063 12.4549503355377 12.4639903117953 12.4304814701033 12.4576401233981
218227_at 7.85489681537505 7.74957193696069 7.93820827616103 7.79218763274327 7.66720286297493 7.85290463662271 7.75308637383219 7.78078190247068
218228_s_at 8.42528533583983 8.66631334188505 8.4061305657069 8.18254435922983 8.92597272307666 8.811513259661 8.73463577240301 8.75503950079208
218229_s_at 10.5398634880915 10.411067854679 10.5402712657881 10.339565162297 9.9802431479242 9.76517278012047 9.80996871845534 9.86313182686309
218230_at 9.71797672031504 9.54456456737559 9.50747325398845 10.03065906433 10.5004586905227 10.535941334002 10.584946224933 10.6188043748466
218231_at 9.49140503645234 9.40477715078764 9.42835790593797 8.71661363595036 9.13032207852075 9.30390772236581 9.31535088145377 9.36195742534199
218233_s_at 12.2899842950082 12.3244218797042 12.2755590598961 12.1730920836574 12.0513025559444 12.1605360716554 12.1320259142329 12.1562914547276
218235_s_at 10.5874080912649 10.6515417615452 10.6427815569721 10.5803396240163 10.2584338657831 10.186933132379 10.1328134866517 10.171013058888
218236_s_at 9.07094654121542 9.34129282341749 9.4029856360306 8.63186143092651 8.56296797793725 8.44787383319269 8.48339189416285 8.53427578474391
218237_s_at 9.80889745882704 9.80356924441261 9.80210296103444 10.3766417770773 10.5282062037792 10.6546087156655 10.5630167589059 10.5913162416205
218238_at 10.1391612032804 9.89714586415676 10.0473598957844 10.2211700080379 9.98074517509587 10.1479186946011 10.0485318646664 10.004251828415
218239_s_at 10.1989328986434 10.4489986542068 10.3619014968989 10.6123685842217 10.2408290631267 10.1985913265281 10.2697042817572 10.1812579154516
218240_at 8.62862866701702 8.50836376928244 8.54586496514688 8.3487031710749 8.25999491145316 8.24122370730771 7.98785433243987 7.95163860146541
218241_at 9.73618060123294 9.63071151154224 9.71096618290819 9.53970194982587 10.2401740648345 10.3583700486235 10.1762293116934 10.2092825586236
218242_s_at 9.21460426487002 9.0822539385105 9.20368460733718 8.75961497143597 8.89185168343851 8.88375758448421 8.87404780945921 8.89765054316282
218243_at 9.31974034597548 9.27471104567552 9.29351708350607 8.98300562646553 9.49722117756692 9.54490348982773 9.52398970145221 9.55914234819112
218244_at 9.94574919699109 9.99687151944658 9.9626700502001 9.63325377009603 9.13648800523835 8.80348920700067 8.871510310389 8.80734491206957
218245_at 8.8931309319908 8.98047236075916 9.04114047260975 9.02780883272755 9.54302050224631 9.30393529045501 9.32223802462321 9.34090646052609
218246_at 8.20345721160142 7.98777587459863 8.10550550455475 8.11620961373898 7.96982196905099 8.19573777694978 8.11530814528574 8.12232582641079
218247_s_at 9.23587598908166 9.26858512534798 9.30638890525379 9.09850780951916 9.06102607543041 9.05527931740045 9.18739730221942 9.19694276197884
218248_at 10.2385589542556 10.0719572288249 10.3019193966669 9.97560045646865 9.84669672208959 9.88706281418693 9.84073711324367 9.86933917093768
218249_at 9.5754450651854 9.43560774058237 9.5806276502076 9.80196302596043 9.39923028521207 9.17337190399558 9.17057291966394 9.12525595336218
218250_s_at 10.5158853895369 10.6260672377124 10.578478085472 10.4669449313253 10.2383977499029 10.1921112067936 10.2190622800421 10.2551691189452
218251_at 8.44853179106635 8.34802524309499 8.49773612674061 9.63130030134909 9.3958540006466 9.04499866863059 9.16934369228126 9.14726310397081
218252_at 9.81460343656923 9.867325429818 9.80079050510976 9.67484666311792 9.7773386292143 9.674090165659 9.75677181037396 9.7925021493425
218253_s_at 9.68227458734725 9.73117906978385 9.62376956030091 9.81036959699834 9.43937910833692 9.31179652998276 9.22950428981464 9.20668215637615
218254_s_at 10.0375251228583 10.1101263114325 10.1241045576726 10.5276844303264 10.1560737621818 10.0040175893252 10.1579127470817 10.1765703341039
218255_s_at 6.51866799617802 6.69898589444615 6.55275300126805 6.85228541233353 6.82006759498261 6.40206220583014 6.57561431888055 6.47994602170705
218256_s_at 10.6886340998641 10.790114389116 10.779142700117 11.2528097820149 10.5378193797879 10.3448492529727 10.4135791462066 10.4417366194441
218257_s_at 8.33592243513498 8.51971072189303 8.43527072837457 8.36260139823879 8.38492957331651 8.45846161334975 8.39710289183476 8.34195770110519
218258_at 10.8668200028796 10.8505318702542 10.8849823857505 10.8481815645686 11.05018750374 11.0404369515374 10.9853044575277 11.0131764661602
218259_at 9.52260615666992 9.5470731537411 9.66039580390518 8.79317782664115 9.06856715694298 8.91399382503722 9.02026924037451 8.94111877943798
218260_at 8.46653295335603 8.49477020532274 8.45593657249338 8.58492984242879 8.38583715916044 8.315618007905 8.27629209575311 8.26441514239933
218261_at 6.81344822037159 6.73781638851367 6.92859580888489 7.85619304144764 9.37292184111283 9.36894290110761 9.28782448265368 9.23777986191188
218262_at 6.29111305359257 6.31078729221246 6.18837908592664 7.21304731404422 7.01817641692438 7.02116101882211 6.86063811279587 6.7191950235245
218263_s_at 9.80458525670731 9.83751770575567 9.8501178742062 9.73919628742953 9.70936875932018 9.65549039590717 9.69459187259965 9.73538533779699
218264_at 9.40447477341839 9.41763278285582 9.45482731064737 9.55070904251611 9.06942279340407 9.06081875543621 8.93891010807221 8.93066792311933
218265_at 7.46498335849221 7.40189620026552 7.57748781838003 7.75858609987561 8.12926380017799 8.1364573610849 8.03286059369895 8.0365977114171
218267_at 7.48678795068206 7.14764302935431 7.41675825567825 7.0488115933275 6.92204806464357 7.16091292028437 6.84089873721422 6.87177578886128
218268_at 9.09872538936403 9.10873268584314 9.12192011109346 9.07900641311859 9.10898498638877 9.25946920661073 9.0610009113176 9.10198844830397
218269_at 10.927310675119 10.8937716138743 10.9026028444745 10.5419902397673 10.5023590177092 10.575638722523 10.518025760705 10.5640564719509
218270_at 10.124493206905 10.1177371398947 10.1339799745964 10.706599823639 10.3773363749269 10.3797261011398 10.331162342341 10.3468706759533
218271_s_at 9.63469496269933 9.47312656842337 9.56128802654463 9.66101812967743 9.71839901151183 9.84471399922369 9.70483245934588 9.7432467529662
218273_s_at 9.69126403975449 9.95628298426777 9.69277551736416 9.62677755402787 10.5184567261689 10.5289613021749 10.5736222989987 10.61389800804
218274_s_at 7.54439619329981 7.42420616373291 7.49089598053178 7.73406902406482 8.09211530409381 8.14143865441377 8.14997632152742 7.93388992192514
218275_at 7.21426226310436 7.38194950208808 7.28856536569967 8.09255744450226 7.34091525952502 7.28517186014301 7.16561776330145 7.04566119224577
218276_s_at 9.09683268830355 9.13959112828125 9.13263161912247 8.79459339489345 9.30230055006088 9.17199338731004 9.14341633025496 9.18991965880466
218277_s_at 11.1142913979115 11.1895567131195 11.1511889333933 10.9501870824903 11.1366359803298 11.1588767770096 11.1753330678036 11.2042860470049
218278_at 10.4335875495025 10.5238300987416 10.5352783611662 10.6451844765018 9.99983583559985 10.0436945076413 9.80781691365397 9.83997981574292
